name,description,family,lookback,classification,cutoff,calculation_frequency,price_basis,dtype,missing_rule,directional_meaning,status,unavailable_reason
tod_relative_volume_20,volume versus same session minute over prior 20 sessions,volume,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
tod_cumulative_relative_volume_20,cumulative volume versus same session minute over prior 20 sessions,volume,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
tod_relative_volume_60,volume versus same session minute over prior 60 sessions,volume,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
tod_cumulative_relative_volume_60,cumulative volume versus same session minute over prior 60 sessions,volume,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
session_return_2,return over prior 2 completed sessions,momentum,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
session_return_5,return over prior 5 completed sessions,momentum,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_1,benchmark 1-bar return,market_context,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_1,stock minus benchmark 1-bar return,market_context,1.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_2,benchmark 2-bar return,market_context,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_2,stock minus benchmark 2-bar return,market_context,2.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_3,benchmark 3-bar return,market_context,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_3,stock minus benchmark 3-bar return,market_context,3.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_4,benchmark 4-bar return,market_context,4.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_4,stock minus benchmark 4-bar return,market_context,4.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_5,benchmark 5-bar return,market_context,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_5,stock minus benchmark 5-bar return,market_context,5.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_6,benchmark 6-bar return,market_context,6.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_6,stock minus benchmark 6-bar return,market_context,6.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_8,benchmark 8-bar return,market_context,8.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_8,stock minus benchmark 8-bar return,market_context,8.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_10,benchmark 10-bar return,market_context,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_10,stock minus benchmark 10-bar return,market_context,10.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_12,benchmark 12-bar return,market_context,12.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_12,stock minus benchmark 12-bar return,market_context,12.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_15,benchmark 15-bar return,market_context,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_15,stock minus benchmark 15-bar return,market_context,15.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_20,benchmark 20-bar return,market_context,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_20,stock minus benchmark 20-bar return,market_context,20.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_24,benchmark 24-bar return,market_context,24.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_24,stock minus benchmark 24-bar return,market_context,24.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_30,benchmark 30-bar return,market_context,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_30,stock minus benchmark 30-bar return,market_context,30.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_36,benchmark 36-bar return,market_context,36.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_36,stock minus benchmark 36-bar return,market_context,36.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_48,benchmark 48-bar return,market_context,48.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_48,stock minus benchmark 48-bar return,market_context,48.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_60,benchmark 60-bar return,market_context,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_60,stock minus benchmark 60-bar return,market_context,60.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
market_return_78,benchmark 78-bar return,market_context,78.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
stock_minus_market_return_78,stock minus benchmark 78-bar return,market_context,78.0,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,requested,
sector_return,Sector-dependent feature,sector,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,unavailable,No point-in-time sector classification supplied
stock_minus_sector_return,Sector-dependent feature,sector,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,unavailable,No point-in-time sector classification supplied
sector_rank,Sector-dependent feature,sector,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,unavailable,No point-in-time sector classification supplied
sector_breadth_positive,Sector-dependent feature,sector,,time_series,completed_bar_available_at,5m,raw_execution_price,continuous,exclude_pairwise,none,unavailable,No point-in-time sector classification supplied
