feature name,feature family,built status,availability start,missing rate,infinite count,minimum,maximum,median,99th percentile,corporate-action alerts
return_vol_ratio_rank_60,cross_sectional,built,2019-06-21 18:35:00+00:00,0.8741055411043487,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_rank_78,cross_sectional,built,,1.0,0,,,,,0.0
relative_volume_rank_78,cross_sectional,built,,1.0,0,,,,,0.0
realized_vol_rank_78,cross_sectional,built,,1.0,0,,,,,0.0
range_position_rank_78,cross_sectional,built,2019-06-21 20:00:00+00:00,0.993005863394686,0,0.012048192322254181,1.0,0.5102040767669678,1.0,0.0
return_vol_ratio_rank_78,cross_sectional,built,,1.0,0,,,,,0.0
universe_breadth_positive,breadth,built,2019-06-21 13:40:00+00:00,0.4587803412189386,0,0.0,1.0,0.4901960790157318,0.978723406791687,0.0
universe_return_dispersion,breadth,built,2019-06-21 13:40:00+00:00,0.4587803412189386,0,0.0003138202882837504,0.016692282631993294,0.0014355866005644202,0.005727533716708422,0.0
market_up,market_context,built,2019-06-21 13:40:00+00:00,0.015860282068315638,0,0.0,1.0,1.0,1.0,0.0
high_market_vol,market_context,built,,1.0,0,,,,,0.0
lagged_market_return_1,lead_lag,built,2019-06-21 13:45:00+00:00,0.015790777825332822,0,-0.029079681262373924,0.040567465126514435,2.524487535993103e-05,0.003631829982623458,0.0
lagged_breadth_change_1,lead_lag,built,2019-06-21 13:50:00+00:00,0.02902078486703378,0,-1.0,1.0,0.0,0.7962962985038757,0.0
lagged_dispersion_change_1,lead_lag,built,2019-06-21 13:50:00+00:00,0.02902078486703378,0,-0.014220467768609524,0.015006870962679386,-2.336411489523016e-05,0.0016530227148905396,0.0
unreacted_market_move_1,lead_lag,built,2019-06-21 13:45:00+00:00,0.08818639731623183,0,-0.2269909530878067,0.101613849401474,1.1189322322024964e-05,0.007160057690925896,0.0
lagged_market_return_2,lead_lag,built,2019-06-21 13:50:00+00:00,0.015779975358652363,0,-0.029079681262373924,0.040567465126514435,2.5523877411615103e-05,0.003627112600952387,0.0
lagged_breadth_change_2,lead_lag,built,2019-06-21 13:55:00+00:00,0.029119514388090087,0,-1.0,1.0,0.0,0.7962962985038757,0.0
lagged_dispersion_change_2,lead_lag,built,2019-06-21 13:55:00+00:00,0.029119514388090087,0,-0.014220467768609524,0.015006870962679386,-2.379107172600925e-05,0.0016501005738973618,0.0
unreacted_market_move_2,lead_lag,built,2019-06-21 13:50:00+00:00,0.1381174080745675,0,-0.2729724049568176,0.1754666268825531,6.398468030965887e-07,0.009351371079683285,0.0
lagged_market_return_3,lead_lag,built,2019-06-21 13:55:00+00:00,0.015896708990842775,0,-0.029079681262373924,0.040567465126514435,2.5568908313289285e-05,0.003626855555921793,0.0
lagged_breadth_change_3,lead_lag,built,2019-06-21 14:00:00+00:00,0.029188432450710396,0,-1.0,1.0,0.0,0.7962962985038757,0.0
lagged_dispersion_change_3,lead_lag,built,2019-06-21 14:00:00+00:00,0.029188432450710396,0,-0.014220467768609524,0.015006870962679386,-2.3834811145206913e-05,0.001648993813432753,0.0
unreacted_market_move_3,lead_lag,built,2019-06-21 13:55:00+00:00,0.1776787207400745,0,-0.28137075901031494,0.17556211352348328,-4.935638571623713e-06,0.01106042247265579,0.0
lagged_market_return_5,lead_lag,built,2019-06-21 14:05:00+00:00,0.015844455198527983,0,-0.029079681262373924,0.040567465126514435,2.5751072826096788e-05,0.0036257170140743256,0.0
lagged_breadth_change_5,lead_lag,built,2019-06-21 14:10:00+00:00,0.029387650033910535,0,-1.0,1.0,0.0,0.7962962985038757,0.0
lagged_dispersion_change_5,lead_lag,built,2019-06-21 14:10:00+00:00,0.029387650033910535,0,-0.014220467768609524,0.015006870962679386,-2.3653316020499915e-05,0.0016475707525387406,0.0
unreacted_market_move_5,lead_lag,built,2019-06-21 14:05:00+00:00,0.24052897920793131,0,-0.32282665371894836,0.17542210221290588,-1.8463528249412775e-05,0.013833116367459465,0.0
lagged_market_return_10,lead_lag,built,2019-06-21 14:30:00+00:00,0.01576105010694861,0,-0.029079681262373924,0.040567465126514435,2.569359821791295e-05,0.003618421033024788,0.0
lagged_breadth_change_10,lead_lag,built,2019-06-21 14:35:00+00:00,0.028886298343864622,0,-1.0,1.0,0.0,0.7966101765632629,0.0
lagged_dispersion_change_10,lead_lag,built,2019-06-21 14:35:00+00:00,0.028886298343864622,0,-0.014220467768609524,0.015006870962679386,-2.35188017541077e-05,0.0016434293938800693,0.0
unreacted_market_move_10,lead_lag,built,2019-06-21 14:30:00+00:00,0.3549798575866435,0,-0.359229177236557,0.17438028752803802,-5.5584176152478904e-05,0.01892405496910215,0.0
market_return_1,market_context,built,2019-06-21 13:40:00+00:00,0.015860282068315638,0,-0.029079681262373924,0.040567465126514435,2.514142033760436e-05,0.0036363007966428995,0.0
stock_minus_market_return_1,market_context,built,2019-06-21 13:40:00+00:00,0.07554349177760618,0,-0.10045350342988968,0.22244462370872498,0.0,0.005508895567618309,0.0
market_return_2,market_context,built,2019-06-21 13:45:00+00:00,0.029109214361720346,0,-0.03431033715605736,0.044718507677316666,4.403993079904467e-05,0.0050814528949558735,0.0
stock_minus_market_return_2,market_context,built,2019-06-21 13:45:00+00:00,0.1259197483912908,0,-0.17398816347122192,0.2715316116809845,0.0,0.007595994193106893,0.0
market_return_3,market_context,built,2019-06-21 13:50:00+00:00,0.0423392214034213,0,-0.033218760043382645,0.046417877078056335,6.209059210959822e-05,0.0060331071726977825,0.0
stock_minus_market_return_3,market_context,built,2019-06-21 13:50:00+00:00,0.16576443739204338,0,-0.17443503439426422,0.2833606004714966,0.0,0.009168215952813556,0.0
market_return_4,market_context,built,2019-06-21 13:55:00+00:00,0.05567876043285903,0,-0.044333841651678085,0.0635826587677002,8.681067993165925e-05,0.006855363957583904,0.0
stock_minus_market_return_4,market_context,built,2019-06-21 13:55:00+00:00,0.19944837078286146,0,-0.1740613728761673,0.2825002074241638,0.0,0.010453356988728076,0.0
market_return_5,market_context,built,2019-06-21 14:00:00+00:00,0.06897048389272666,0,-0.043253593146800995,0.06735637038946152,0.00010418972669867799,0.007602809462696314,0.0
stock_minus_market_return_5,market_context,built,2019-06-21 14:00:00+00:00,0.2290757685850368,0,-0.17449361085891724,0.3161463439464569,0.0,0.011545739993453024,0.0
market_return_6,market_context,built,2019-06-21 14:05:00+00:00,0.08224261218047622,0,-0.03546500205993652,0.07197348773479462,0.00011735378211596981,0.00842775497585535,0.0
stock_minus_market_return_6,market_context,built,2019-06-21 14:05:00+00:00,0.2558209175447718,0,-0.17403385043144226,0.29841378331184387,0.0,0.01253587193787098,0.0
market_return_8,market_context,built,2019-06-21 14:15:00+00:00,0.10916796973165584,0,-0.03747478500008583,0.06770654022693634,0.00015472930681426078,0.0096351969987154,0.0
stock_minus_market_return_8,market_context,built,2019-06-21 14:15:00+00:00,0.30303280508154734,0,-0.17145106196403503,0.3143896162509918,0.0,0.01426867522299291,0.0
market_return_10,market_context,built,2019-06-21 14:25:00+00:00,0.13568735551177438,0,-0.035775188356637955,0.0749388039112091,0.0001842186029534787,0.010625779628753662,0.0
stock_minus_market_return_10,market_context,built,2019-06-21 14:25:00+00:00,0.3442283048576683,0,-0.18230170011520386,0.34445759654045105,0.0,0.015778018757700928,0.0
market_return_12,market_context,built,2019-06-21 14:35:00+00:00,0.16196615612311027,0,-0.046584177762269974,0.07666682451963425,0.0002117223630193621,0.011456628330051899,0.0
stock_minus_market_return_12,market_context,built,2019-06-21 14:35:00+00:00,0.3811013943807243,0,-0.1752820611000061,0.3660483658313751,0.0,0.01715435730293393,0.0
market_return_15,market_context,built,2019-06-21 14:50:00+00:00,0.20132933982609033,0,-0.044963911175727844,0.08155243843793869,0.0002569950884208083,0.012441642582416534,0.0
stock_minus_market_return_15,market_context,built,2019-06-21 14:50:00+00:00,0.430453007720749,0,-0.17527790367603302,0.3787662088871002,0.0,0.018964235931634932,0.0
market_return_20,market_context,built,2019-06-21 15:15:00+00:00,0.266400300727274,0,-0.03847155347466469,0.08666761219501495,0.0003337288508191705,0.014081818051636219,0.0
stock_minus_market_return_20,market_context,built,2019-06-21 15:15:00+00:00,0.501529805136062,0,-0.1754830926656723,0.2635543942451477,0.0,0.021541262865066593,0.0
market_return_24,market_context,built,2019-06-21 15:35:00+00:00,0.3178245640890669,0,-0.0385047122836113,0.09278006851673126,0.0003879065625369549,0.015138816088438034,0.0
stock_minus_market_return_24,market_context,built,2019-06-21 15:35:00+00:00,0.5515565307735898,0,-0.17817024886608124,0.26488929986953735,0.0,0.0234274356812239,0.0
market_return_30,market_context,built,2019-06-21 16:05:00+00:00,0.39335289891729974,0,-0.04017003998160362,0.09893079102039337,0.0004508877173066139,0.016406439878045048,0.0
stock_minus_market_return_30,market_context,built,2019-06-21 16:05:00+00:00,0.6182893130024769,0,-0.20543532073497772,0.2847897410392761,0.0,0.026098901778459555,0.0
market_return_36,market_context,built,2019-06-21 16:35:00+00:00,0.46733790459110697,0,-0.04489120841026306,0.10171692818403244,0.0005176876438781619,0.01787574775516987,0.0
stock_minus_market_return_36,market_context,built,2019-06-21 16:35:00+00:00,0.6772305021128872,0,-0.2249279022216797,0.2928398549556732,0.0,0.028504286203533416,0.0
market_return_48,market_context,built,2019-06-21 17:35:00+00:00,0.6124988559015425,0,-0.0587577261030674,0.11379046738147736,0.0006157815805636346,0.02068965509533882,0.0
stock_minus_market_return_48,market_context,built,2019-06-21 17:35:00+00:00,0.7792086347382039,0,-0.19575725495815277,0.30267825722694397,0.0,0.033322130367159836,0.0
market_return_60,market_context,built,2019-06-21 18:35:00+00:00,0.7597903216095306,0,-0.06868364661931992,0.11847425252199173,0.000748078222386539,0.023671496659517288,0.0
stock_minus_market_return_60,market_context,built,2019-06-21 18:35:00+00:00,0.8700787332340902,0,-0.25479957461357117,0.2460862547159195,0.0,0.03843418337404727,0.0
market_return_78,market_context,built,,1.0,0,,,,,0.0
stock_minus_market_return_78,market_context,built,,1.0,0,,,,,0.0
market_residual_return_20,market_context,built,2019-06-21 15:20:00+00:00,0.5144980407758784,0,-0.10188856720924377,0.11782294511795044,-7.589415207398531e-19,0.004060896076261998,0.0
market_residual_return_60,market_context,built,2019-06-21 18:40:00+00:00,0.8774196373938522,0,-0.10034284740686417,0.07303562015295029,1.3552527156068805e-19,0.003928936747834091,0.0
opening_return_1m,opening,skipped,,1.0,0,,,,,
opening_range_1m,opening,skipped,,1.0,0,,,,,
opening_volume_1m,opening,skipped,,1.0,0,,,,,
opening_realized_vol_1m,opening,skipped,,1.0,0,,,,,
opening_close_location_1m,opening,skipped,,1.0,0,,,,,
distance_opening_high_1m,opening,skipped,,1.0,0,,,,,
distance_opening_low_1m,opening,skipped,,1.0,0,,,,,
opening_breakout_1m,opening,skipped,,1.0,0,,,,,
opening_breakdown_1m,opening,skipped,,1.0,0,,,,,
opening_return_3m,opening,skipped,,1.0,0,,,,,
opening_range_3m,opening,skipped,,1.0,0,,,,,
opening_volume_3m,opening,skipped,,1.0,0,,,,,
opening_realized_vol_3m,opening,skipped,,1.0,0,,,,,
opening_close_location_3m,opening,skipped,,1.0,0,,,,,
distance_opening_high_3m,opening,skipped,,1.0,0,,,,,
distance_opening_low_3m,opening,skipped,,1.0,0,,,,,
opening_breakout_3m,opening,skipped,,1.0,0,,,,,
opening_breakdown_3m,opening,skipped,,1.0,0,,,,,
sector_return,sector,skipped,,1.0,0,,,,,
stock_minus_sector_return,sector,skipped,,1.0,0,,,,,
sector_rank,sector,skipped,,1.0,0,,,,,
sector_breadth_positive,sector,skipped,,1.0,0,,,,,
